sample_id,text_type,label,attack_percentage,snr
9657,substituted,1,0.4,1.6124477604616645
9658,paraphrased,1,0.4,1.531217897349443
9659,mixed_text,1,0.4,0.9361195989074654
9660,human_baseline,0,0.4,1.0273744653372143
9661,original_ai,1,0.4,1.8860693817612963
9662,translated,1,0.4,1.5839996476766354
9663,substituted,1,0.4,1.0931235609844487
9664,paraphrased,1,0.4,1.7726216746068406
9665,mixed_text,1,0.4,1.1193430458760685
9666,human_baseline,0,0.4,1.070838224468217
9667,original_ai,1,0.4,1.5438103914166648
9668,translated,1,0.4,2.608247287619455
9669,substituted,1,0.4,2.383377654110818
9670,paraphrased,1,0.4,1.1799461968907845
9671,mixed_text,1,0.4,1.1408455680720315
9672,human_baseline,0,0.4,1.1604722086134718
9673,original_ai,1,0.4,1.8050470102987288
9674,translated,1,0.4,1.2839988516171403
9675,substituted,1,0.4,1.4082926354027414
9676,paraphrased,1,0.4,1.5878186732304462
9677,mixed_text,1,0.4,1.0623213106148446
9678,human_baseline,0,0.4,0.706956504497593
9679,original_ai,1,0.4,1.167370430404955
9680,translated,1,0.4,1.0930602564022924
9681,substituted,1,0.4,0.8453108546785317
9682,paraphrased,1,0.4,1.2167216001919332
9683,mixed_text,1,0.4,0.8080517795306343
9684,human_baseline,0,0.4,1.1229983706536355
9685,original_ai,1,0.4,2.086933649816249
9686,translated,1,0.4,1.3259737515697552
9687,substituted,1,0.4,1.3222370311180174
9688,paraphrased,1,0.4,1.635996101780506
9689,mixed_text,1,0.4,1.320978126329185
9690,human_baseline,0,0.4,0.8040322505626494
9691,original_ai,1,0.4,2.999125925406085
9692,translated,1,0.4,2.006398329146083
9693,substituted,1,0.4,1.4146824001587277
9694,paraphrased,1,0.4,0.9773658243733764
9695,mixed_text,1,0.4,1.3798501794537117
9696,human_baseline,0,0.4,1.1313591147497482
9697,original_ai,1,0.4,2.157291437157301
9698,translated,1,0.4,1.9668591318200912
9699,substituted,1,0.4,1.195991076979137
9700,paraphrased,1,0.4,1.6270869902382574
9701,mixed_text,1,0.4,1.239413194192789
9702,human_baseline,0,0.4,1.3534684747726815
9703,original_ai,1,0.4,1.025345048666503
9704,translated,1,0.4,1.5668080232894466
9705,substituted,1,0.4,0.703574537173048
9706,paraphrased,1,0.4,1.5060321743812453
9707,mixed_text,1,0.4,1.233517538094024
9708,human_baseline,0,0.4,1.1747279108754771
9709,original_ai,1,0.4,2.609913839288214
9710,translated,1,0.4,1.8937901618070625
9711,substituted,1,0.4,1.946983429860804
9712,paraphrased,1,0.4,1.521249007963443
9713,mixed_text,1,0.4,1.2545605252767666
9714,human_baseline,0,0.4,0.8219926225965843
9715,original_ai,1,0.4,1.8530332275923012
9716,translated,1,0.4,1.5039657820001526
9717,substituted,1,0.4,1.4607947191800807
9718,paraphrased,1,0.4,1.5032690191711482
9719,mixed_text,1,0.4,0.9638347074116856
9720,human_baseline,0,0.4,1.0349913611735737
9721,original_ai,1,0.4,1.4159220233611614
9722,translated,1,0.4,1.1206499623144546
9723,substituted,1,0.4,1.385345544178292
9724,paraphrased,1,0.4,1.0245019768793946
9725,mixed_text,1,0.4,1.6240056327329253
9726,human_baseline,0,0.4,0.870333296436713
9727,original_ai,1,0.4,1.88337453084714
9728,translated,1,0.4,1.4932598596587712
9729,substituted,1,0.4,2.0450367895919146
9730,paraphrased,1,0.4,1.06715503230716
9731,mixed_text,1,0.4,1.5099257183108898
9732,human_baseline,0,0.4,0.843348347805913
9733,original_ai,1,0.4,2.656998263211148
9734,translated,1,0.4,1.8032283482365776
9735,substituted,1,0.4,1.1624030103506615
9736,paraphrased,1,0.4,1.62614789606909
9737,mixed_text,1,0.4,1.2683802907403618
9738,human_baseline,0,0.4,0.788144822582785
9739,original_ai,1,0.4,1.7941644545418398
9740,translated,1,0.4,1.701522240212329
9741,substituted,1,0.4,1.1707330904311108
9742,paraphrased,1,0.4,1.0067302879608089
9743,mixed_text,1,0.4,1.3893096592440215
9744,human_baseline,0,0.4,0.9476094384336328
9745,original_ai,1,0.4,1.292917394050517
9746,translated,1,0.4,1.1763356091068595
9747,substituted,1,0.4,1.0739637194662888
9748,paraphrased,1,0.4,1.0040738161916345
9749,mixed_text,1,0.4,0.9753393777131562
9750,human_baseline,0,0.4,0.7972850994818576
9751,original_ai,1,0.4,1.951449626424035
9752,translated,1,0.4,1.491852766436704
9753,substituted,1,0.4,1.155402795914845
9754,paraphrased,1,0.4,1.3542648925412604
9755,mixed_text,1,0.4,1.1336459022580596
9756,human_baseline,0,0.4,1.0308346726936302
9757,original_ai,1,0.4,2.118546603611939
9758,translated,1,0.4,1.8955833137037272
9759,substituted,1,0.4,1.16659844858324
9760,paraphrased,1,0.4,1.2017913345566762
9761,mixed_text,1,0.4,1.403029708645084
9762,human_baseline,0,0.4,0.947602232381356
9763,original_ai,1,0.4,1.377269862919775
9764,translated,1,0.4,1.3541648146674217
9765,substituted,1,0.4,1.1753057442141337
9766,paraphrased,1,0.4,1.120548708068768
9767,mixed_text,1,0.4,0.9424501928067182
9768,human_baseline,0,0.4,0.9589994388422638
9769,original_ai,1,0.4,1.6650675950639475
9770,translated,1,0.4,1.2817020625279842
9771,substituted,1,0.4,1.3844010523331012
9772,paraphrased,1,0.4,1.0122195260207425
9773,mixed_text,1,0.4,1.5798009531701631
9774,human_baseline,0,0.4,0.8370826314675212
9775,original_ai,1,0.4,2.253869783238267
9776,translated,1,0.4,1.4340609009309693
9777,substituted,1,0.4,1.345802609940847
9778,paraphrased,1,0.4,1.3051146377084464
9779,mixed_text,1,0.4,0.9528753014131373
9780,human_baseline,0,0.4,0.7142749569799667
9781,original_ai,1,0.4,2.348554715570838
9782,translated,1,0.4,1.6052839007863495
9783,substituted,1,0.4,0.9306539616931712
9784,paraphrased,1,0.4,1.2400647064815045
9785,mixed_text,1,0.4,1.162816124052071
9786,human_baseline,0,0.4,0.8984932641473206
9787,original_ai,1,0.4,1.2607828790859306
9788,translated,1,0.4,1.0804805778176063
9789,substituted,1,0.4,1.3715161171412795
9790,paraphrased,1,0.4,0.949569089739701
9791,mixed_text,1,0.4,0.7281916872425727
9792,human_baseline,0,0.4,1.3422881024034603
9793,original_ai,1,0.4,2.6162996770722904
9794,translated,1,0.4,1.7519284291416677
9795,substituted,1,0.4,1.4843919157038044
9796,paraphrased,1,0.4,0.8652818718758137
9797,mixed_text,1,0.4,1.0159657911295992
9798,human_baseline,0,0.4,0.8280021902927615
9799,original_ai,1,0.4,1.7557242609797328
9800,translated,1,0.4,1.163209653307767
9801,substituted,1,0.4,1.3721339531910393
9802,paraphrased,1,0.4,0.9968613478374576
9803,mixed_text,1,0.4,1.0705876769332685
9804,human_baseline,0,0.4,1.164460425045439
9805,original_ai,1,0.4,1.5424368740416408
9806,translated,1,0.4,1.7952974279760925
9807,substituted,1,0.4,0.973875683585367
9808,paraphrased,1,0.4,0.8354515724523985
9809,mixed_text,1,0.4,1.894849900119839
9810,human_baseline,0,0.4,0.9462482606176787
9811,original_ai,1,0.4,2.062271313029004
9812,translated,1,0.4,1.221945542225285
9813,substituted,1,0.4,0.8527316023785113
9814,paraphrased,1,0.4,1.203187262981593
9815,mixed_text,1,0.4,1.0857766810381582
9816,human_baseline,0,0.4,1.5243948408890495
9817,original_ai,1,0.4,1.459329026226048
9818,translated,1,0.4,1.1942099738370142
9819,substituted,1,0.4,1.0650266525939127
9820,paraphrased,1,0.4,0.9467637122982236
9821,mixed_text,1,0.4,1.4185450750719453
9822,human_baseline,0,0.4,0.9704067145697448
9823,original_ai,1,0.4,2.8221871948901134
9824,translated,1,0.4,1.9958023051429823
9825,substituted,1,0.4,0.9863004819728054
9826,paraphrased,1,0.4,1.3023756495170395
9827,mixed_text,1,0.4,0.9314803259376634
9828,human_baseline,0,0.4,1.0561476691966878
9829,original_ai,1,0.4,1.6155118678192
9830,translated,1,0.4,1.2651900280703314
9831,substituted,1,0.4,1.8835360438690008
9832,paraphrased,1,0.4,0.7661904770754846
9833,mixed_text,1,0.4,1.189603745767324
9834,human_baseline,0,0.4,0.6907041239488784
9835,original_ai,1,0.4,1.116684953068363
9836,translated,1,0.4,1.0053467091855812
9837,substituted,1,0.4,1.4530284612509827
9838,paraphrased,1,0.4,1.0952121300457214
9839,mixed_text,1,0.4,1.2003961005598285
9840,human_baseline,0,0.4,1.0607103119220866
9841,original_ai,1,0.4,2.4480501124242267
9842,translated,1,0.4,1.8223326930460213
9843,substituted,1,0.4,1.307610546286021
9844,paraphrased,1,0.4,0.83461417570617
9845,mixed_text,1,0.4,1.5239049401306553
9846,human_baseline,0,0.4,1.0598198782959476
9847,original_ai,1,0.4,1.6856277097973489
9848,translated,1,0.4,1.884974251060596
9849,substituted,1,0.4,1.0434911911870148
9850,paraphrased,1,0.4,0.9384210410902109
9851,mixed_text,1,0.4,1.2283764960681898
9852,human_baseline,0,0.4,0.9254568331759864
9853,original_ai,1,0.4,1.6961820524448703
9854,translated,1,0.4,1.620400791348105
9855,substituted,1,0.4,1.4077641617765098
9856,paraphrased,1,0.4,1.2433952280185436
9857,mixed_text,1,0.4,0.9683702971017248
9858,human_baseline,0,0.4,1.2061062539371763
9859,original_ai,1,0.4,1.5733398940962895
9860,translated,1,0.4,2.168598657662768
9861,substituted,1,0.4,1.5832359665252924
9862,paraphrased,1,0.4,1.0997872089494432
9863,mixed_text,1,0.4,1.241874429653402
9864,human_baseline,0,0.4,1.1790204458513822
9865,original_ai,1,0.4,1.9637225046642457
9866,translated,1,0.4,1.0477640455256856
9867,substituted,1,0.4,1.086542982225136
9868,paraphrased,1,0.4,0.9141378616817656
9869,mixed_text,1,0.4,1.6496706540707635
9870,human_baseline,0,0.4,1.0238796225361972
9871,original_ai,1,0.4,2.085989083820047
9872,translated,1,0.4,1.9422446476570687
9873,substituted,1,0.4,1.1545839270065312
9874,paraphrased,1,0.4,1.5667096927875166
9875,mixed_text,1,0.4,1.1814627025758009
9876,human_baseline,0,0.4,0.8887636000571365
9877,original_ai,1,0.4,1.5473562787883997
9878,translated,1,0.4,1.538562176057774
9879,substituted,1,0.4,0.8408027180188171
9880,paraphrased,1,0.4,1.0818229058990956
9881,mixed_text,1,0.4,1.3039753708732873
9882,human_baseline,0,0.4,0.8151924200017724
9883,original_ai,1,0.4,3.0984232986336
9884,translated,1,0.4,1.7082569514717303
9885,substituted,1,0.4,1.1060116358630108
9886,paraphrased,1,0.4,1.0317966858137055
9887,mixed_text,1,0.4,1.3184415075707696
9888,human_baseline,0,0.4,1.137965248370569
9889,original_ai,1,0.4,1.5423345375367254
9890,translated,1,0.4,1.1630805697422035
9891,substituted,1,0.4,1.759340485328457
9892,paraphrased,1,0.4,1.0041352626176874
9893,mixed_text,1,0.4,1.4233849421113889
9894,human_baseline,0,0.4,0.727062118413726
9895,original_ai,1,0.4,2.043885198046975
9896,translated,1,0.4,1.702497728491269
9897,substituted,1,0.4,1.0908429156198018
9898,paraphrased,1,0.4,0.8674564256313145
9899,mixed_text,1,0.4,1.2135742032948922
9900,human_baseline,0,0.4,0.9310578254627722
9901,original_ai,1,0.4,2.2419844133556
9902,translated,1,0.4,1.81289150347429
9903,substituted,1,0.4,0.9575242543064107
9904,paraphrased,1,0.4,1.160931838387233
9905,mixed_text,1,0.4,1.193415505839844
9906,human_baseline,0,0.4,0.972704401977844
9907,original_ai,1,0.4,1.44768975435796
9908,translated,1,0.4,1.297711853702308
9909,substituted,1,0.4,1.2647645931298117
9910,paraphrased,1,0.4,1.3263362882345653
9911,mixed_text,1,0.4,1.0174668596792442
9912,human_baseline,0,0.4,0.9540079525534292
9913,original_ai,1,0.4,2.2864889125172594
9914,translated,1,0.4,2.2912151609620564
9915,substituted,1,0.4,1.6300569988709246
9916,paraphrased,1,0.4,1.1077395754174746
9917,mixed_text,1,0.4,1.2957542913993203
9918,human_baseline,0,0.4,0.7848894911067815
9919,original_ai,1,0.4,1.239046105431439
9920,translated,1,0.4,0.9315782750139592
9921,substituted,1,0.4,0.956503470513031
9922,paraphrased,1,0.4,0.835427468049658
9923,mixed_text,1,0.4,0.8288600610126525
9924,human_baseline,0,0.4,0.7416079217715567
9925,original_ai,1,0.4,1.431718791854265
9926,translated,1,0.4,1.5125853023575542
9927,substituted,1,0.4,1.4369329508449546
9928,paraphrased,1,0.4,1.1007257081193451
9929,mixed_text,1,0.4,1.4138617772922324
9930,human_baseline,0,0.4,0.8757066596896763
9931,original_ai,1,0.4,1.6250090811705968
9932,translated,1,0.4,1.5347911081278842
9933,substituted,1,0.4,0.8975693040675234
9934,paraphrased,1,0.4,1.0241195017017517
9935,mixed_text,1,0.4,1.076687190211877
9936,human_baseline,0,0.4,0.8931905155871319
9937,original_ai,1,0.4,2.2477640331103523
9938,translated,1,0.4,1.2964300903920465
9939,substituted,1,0.4,1.3457468381068145
9940,paraphrased,1,0.4,1.0123956563019476
9941,mixed_text,1,0.4,1.4883870036908802
9942,human_baseline,0,0.4,0.985925485078939
9943,original_ai,1,0.4,2.1602486608274747
9944,translated,1,0.4,1.8005097502015746
9945,substituted,1,0.4,0.9997722367070586
9946,paraphrased,1,0.4,0.8427859444658504
9947,mixed_text,1,0.4,1.3598019288580072
9948,human_baseline,0,0.4,0.7351222006605038
9949,original_ai,1,0.4,1.5276817445245234
9950,translated,1,0.4,1.6175902330730092
9951,substituted,1,0.4,1.502097409594428
9952,paraphrased,1,0.4,1.3987434846153872
9953,mixed_text,1,0.4,1.3818979296337586
9954,human_baseline,0,0.4,0.9209758618776062
9955,original_ai,1,0.4,3.5391311853081917
9956,translated,1,0.4,2.1750215619193574
9957,substituted,1,0.4,1.3540751587597446
9958,paraphrased,1,0.4,1.4425737051700922
9959,mixed_text,1,0.4,1.184517124716635
9960,human_baseline,0,0.4,0.9567852956880598
9961,original_ai,1,0.4,2.6731220733974226
9962,translated,1,0.4,3.3309310646967005
9963,substituted,1,0.4,1.7333380970531884
9964,paraphrased,1,0.4,1.0508850471116944
9965,mixed_text,1,0.4,1.2940334028521343
9966,human_baseline,0,0.4,1.2174157990949273
9967,original_ai,1,0.4,2.4445785675443656
9968,translated,1,0.4,1.5342764596656926
9969,substituted,1,0.4,0.902238643100013
9970,paraphrased,1,0.4,1.6706960984178467
9971,mixed_text,1,0.4,1.193706543134764
9972,human_baseline,0,0.4,0.9885534619129094
9973,original_ai,1,0.4,1.13154730646404
9974,translated,1,0.4,1.3049758958976307
9975,substituted,1,0.4,1.931257107215301
9976,paraphrased,1,0.4,1.118077081827853
9977,mixed_text,1,0.4,1.4068909971203571
9978,human_baseline,0,0.4,0.7907580783473225
9979,original_ai,1,0.4,1.3431645762751776
9980,translated,1,0.4,0.9812981487830844
9981,substituted,1,0.4,0.9268623428558096
9982,paraphrased,1,0.4,1.490705563775543
9983,mixed_text,1,0.4,1.1975759343310928
9984,human_baseline,0,0.4,1.0274032836497526
9985,original_ai,1,0.4,1.808466457724441
9986,translated,1,0.4,1.5887933003224668
9987,substituted,1,0.4,1.4476448946533125
9988,paraphrased,1,0.4,1.8521900903538049
9989,mixed_text,1,0.4,0.8649797380498991
9990,human_baseline,0,0.4,0.898272457010146
9991,original_ai,1,0.4,2.645026291130605
9992,translated,1,0.4,2.517394767759773
9993,substituted,1,0.4,2.2431166501778583
9994,paraphrased,1,0.4,1.7532164864514097
9995,mixed_text,1,0.4,1.492591659674101
9996,human_baseline,0,0.4,1.4209049685223991
9997,original_ai,1,0.4,1.640584697516155
9998,translated,1,0.4,0.9981910235165392
9999,substituted,1,0.4,0.9096742774058626
10000,paraphrased,1,0.4,0.9046153409823317
10001,mixed_text,1,0.4,1.7139204262280578
10002,human_baseline,0,0.4,0.7489499877668332
10003,original_ai,1,0.4,1.3842156783563966
10004,translated,1,0.4,2.2248925715553987
10005,substituted,1,0.4,1.0482759384746467
10006,paraphrased,1,0.4,1.0516223639976523
10007,mixed_text,1,0.4,1.3734854934816003
10008,human_baseline,0,0.4,0.7439932253120107
10009,original_ai,1,0.4,1.306785025366869
10010,translated,1,0.4,1.3342249682176452
10011,substituted,1,0.4,1.018177367134998
10012,paraphrased,1,0.4,0.8676284894614618
10013,mixed_text,1,0.4,0.9575985832891196
10014,human_baseline,0,0.4,1.0528256965839
10015,original_ai,1,0.4,2.184007174964177
10016,translated,1,0.4,2.439487132705481
10017,substituted,1,0.4,1.2903790793516945
10018,paraphrased,1,0.4,1.894159063749138
10019,mixed_text,1,0.4,1.2645527092023685
10020,human_baseline,0,0.4,0.8665313705431522
10021,original_ai,1,0.4,2.8676509243089825
10022,translated,1,0.4,1.3235778162956378
10023,substituted,1,0.4,1.3144686894542164
10024,paraphrased,1,0.4,1.338609005467899
10025,mixed_text,1,0.4,1.6946026667366
10026,human_baseline,0,0.4,0.9364162993079648
10027,original_ai,1,0.4,1.5791528751494417
10028,translated,1,0.4,1.6098808081251286
10029,substituted,1,0.4,1.4942083341606756
10030,paraphrased,1,0.4,1.334705994742602
10031,mixed_text,1,0.4,1.0050241418717998
10032,human_baseline,0,0.4,0.8350197657468987
10033,original_ai,1,0.4,2.211076381316859
10034,translated,1,0.4,1.8166934811371656
10035,substituted,1,0.4,1.5358512933059532
10036,paraphrased,1,0.4,1.5366550698550796
10037,mixed_text,1,0.4,0.85666635103197
10038,human_baseline,0,0.4,0.9211936925047042
10039,original_ai,1,0.4,1.9663544226840577
10040,translated,1,0.4,1.6667177537817397
10041,substituted,1,0.4,1.219781700562684
10042,paraphrased,1,0.4,0.9030964802356732
10043,mixed_text,1,0.4,1.300641144668412
10044,human_baseline,0,0.4,0.9730991635995512
10045,original_ai,1,0.4,2.3777392976145784
10046,translated,1,0.4,1.6168950897723964
10047,substituted,1,0.4,1.7688110873957248
10048,paraphrased,1,0.4,1.514412196974317
10049,mixed_text,1,0.4,1.1916340375060617
10050,human_baseline,0,0.4,1.2317336034853883
10051,original_ai,1,0.4,1.1761693847650485
10052,translated,1,0.4,0.9871668930160836
10053,substituted,1,0.4,1.1902062181133926
10054,paraphrased,1,0.4,0.7819158051317469
10055,mixed_text,1,0.4,1.141662623080452
10056,human_baseline,0,0.4,1.148543946238363
10057,original_ai,1,0.4,1.7281055813096926
10058,translated,1,0.4,1.116377119673392
10059,substituted,1,0.4,0.9784645733933522
10060,paraphrased,1,0.4,0.9091892917522716
10061,mixed_text,1,0.4,1.844807111633319
10062,human_baseline,0,0.4,0.8834495414049283
10063,original_ai,1,0.4,1.992333135206264
10064,translated,1,0.4,1.5354645807807896
10065,substituted,1,0.4,1.464572841832546
10066,paraphrased,1,0.4,1.6506073392042064
10067,mixed_text,1,0.4,1.51680495063089
10068,human_baseline,0,0.4,0.7368006266881523
10069,original_ai,1,0.4,1.5002101323469978
10070,translated,1,0.4,1.6110178315249422
10071,substituted,1,0.4,1.5758758972300002
10072,paraphrased,1,0.4,1.2482068802774946
10073,mixed_text,1,0.4,1.1363098886400644
10074,human_baseline,0,0.4,0.8939464441309203
10075,original_ai,1,0.4,1.9266107292926968
10076,translated,1,0.4,1.4687773213119228
10077,substituted,1,0.4,1.0871751988283338
10078,paraphrased,1,0.4,0.8614608984314577
10079,mixed_text,1,0.4,1.289228243318161
10080,human_baseline,0,0.4,0.949393559464523
10081,original_ai,1,0.4,1.0931313042624098
10082,translated,1,0.4,1.0287334688667629
10083,substituted,1,0.4,0.8497438296610845
10084,paraphrased,1,0.4,1.048125628984068
10085,mixed_text,1,0.4,0.9584008481682932
10086,human_baseline,0,0.4,1.1241799471658136
10087,original_ai,1,0.4,1.961927393943981
10088,translated,1,0.4,2.0537634418802657
10089,substituted,1,0.4,1.9154958083089224
10090,paraphrased,1,0.4,1.3167495018770683
10091,mixed_text,1,0.4,1.6198329052907436
10092,human_baseline,0,0.4,1.1374002123684035
10093,original_ai,1,0.4,1.873315988100244
10094,translated,1,0.4,1.4384696787093474
10095,substituted,1,0.4,1.3482778902097416
10096,paraphrased,1,0.4,0.4063040763850832
10097,mixed_text,1,0.4,1.3425095170509072
10098,human_baseline,0,0.4,0.9668997233980592
10099,original_ai,1,0.4,1.764743382323749
10100,translated,1,0.4,1.6030104854581038
10101,substituted,1,0.4,1.200681091347935
10102,paraphrased,1,0.4,1.39863708702373
10103,mixed_text,1,0.4,1.8820445047465293
10104,human_baseline,0,0.4,0.8534661543012985
10105,original_ai,1,0.4,1.7733157941617563
10106,translated,1,0.4,1.3790334126416657
10107,substituted,1,0.4,1.2504917990453062
10108,paraphrased,1,0.4,1.456488072508676
10109,mixed_text,1,0.4,0.8419992349179092
10110,human_baseline,0,0.4,0.7225128163022828
10111,original_ai,1,0.4,1.5005890640292197
10112,translated,1,0.4,1.2818477547057698
10113,substituted,1,0.4,1.0279935278288292
10114,paraphrased,1,0.4,1.0040675899734288
